pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_mass,st_rad,st_met,pl_eqt_normalized,st_met_normalized,surface_gravity,surface_gravity_normalized,Habitability Score,Terraformability Score
Kepler-778 b,1.68,3.46,3.75574426,977.0,5102.0,0.81,0.77,-0.09,0.16156743005514432,-0.5788675217933658,1.2259070294784582,-0.15739695174829887,44.37,18.04
Kepler-1751 b,1.824,3.98,7.01731014,984.0,6052.0,0.97,0.97,-0.26,0.17911023364056913,-1.5227067153017284,1.1962815481686673,-0.15910534402041154,36.31,19.445
Kepler-939 b,1.75,3.71,14.878296,692.0,5471.0,0.88,0.85,-0.12,-0.5526752873514372,-0.745427379471312,1.2114285714285715,-0.15823187103909062,41.01,19.9
Kepler-918 b,1.74,3.68,4.85386933,1052.0,6028.0,1.11,1.14,0.06,0.3495260398989816,0.25393176659636585,1.21548421191703,-0.15799799720607172,53.07,18.0
Kepler-943 b,5.93,29.5,49.7701438,455.0,5612.0,0.93,0.91,-0.07,-1.146624494457963,-0.4678276166747349,0.8389047032694534,-0.17971394894647072,70.4,46.74
Kepler-1034 b,2.26,5.73,12.12400943,675.0,5198.0,0.83,0.8,-0.06,-0.5952792389160404,-0.4123076641154194,1.121857623932963,-0.16339709731532112,51.18,23.11
HD 92788 c,13.0,1166.4361,11611.2975,912.5307146386988,5744.0,1.15,1.14,0.27,0.0,1.41985077034199,6.901988757396449,0.16992175266209536,92.95,72.78
KMT-2021-BLG-0119L b,12.8,1754.41281,,912.5307146386988,5412.3924897449615,0.56,,0.014262971257932,0.0,-3.3709117781417086e-16,10.708085998535154,0.38940534672346266,78.89,77.58
KMT-2021-BLG-0192L b,6.56,34.96112,,912.5307146386988,5412.3924897449615,0.27,,0.014262971257932,0.0,-3.3709117781417086e-16,0.8124144854253422,-0.18124154213485563,77.55,48.98
KMT-2021-BLG-2294L b,5.02,22.24799,,912.5307146386988,5412.3924897449615,0.14,,0.014262971257932,0.0,-3.3709117781417086e-16,0.8828427326550374,-0.1771802048000293,76.02,42.79
Kepler-327 c,1.03,20.3,5.212333,537.0,3799.0,0.59,0.49,-0.2,-0.941123081028701,-1.1895869999458355,19.13469695541521,0.8753369300215289,32.04,62.16
Kepler-495 c,1.219,1.98,5.89660978,1000.0,5392.0,0.89,1.09,0.18,0.21920807040725443,0.9201711973081512,1.332471040626234,-0.1512517981480425,53.4,15.07
Kepler-138 d,1.51,2.1,23.0923,345.0,3841.0,0.54,0.54,-0.18,-1.4222971222289245,-1.0785470948272047,0.9210122363054252,-0.17497911026303867,30.54,17.1
Kepler-38 b,4.3,122.0,105.599,475.0,5623.0,0.94,1.75,-0.11,-1.0965021984996064,-0.6899074269119966,6.598161168199027,0.15240113586563644,65.61,47.97
Kepler-836 b,2.73,7.9,11.36112327,869.0,5895.0,1.03,1.04,-0.01,-0.10909296811998133,-0.1347079013188422,1.0599900709790822,-0.1669647709762382,60.91,26.85
Kepler-1747 b,4.265,16.8,6.23031998,875.0,5477.0,0.98,0.86,0.21,-0.09405627933247435,1.0867310549860976,0.9235729629512556,-0.17483144259928043,83.56,38.37
Kepler-963 c,0.6,0.156,0.919783,912.5307146386988,5169.47,0.82,0.93,-0.02,0.0,-0.19022785387815766,0.4333333333333333,-0.2031017544286397,37.45,11.03
HD 187085 b,13.9,265.70588,1019.74,912.5307146386988,6117.0,1.19,1.27,0.12,0.0,0.5870514819522584,1.375218052895813,-0.14878673556716487,84.74,63.31
Gl 49 b,2.24,5.63,13.8508,912.5307146386988,3805.0,0.52,0.51,0.13,0.0,0.642571434511574,1.122050382653061,-0.1633859816306727,63.15,22.86
OGLE-2007-BLG-368L b,4.72,20.0,,912.5307146386988,5412.3924897449615,0.64,,0.014262971257932,0.0,-3.3709117781417086e-16,0.8977305372019535,-0.17632168000609558,75.73,42.62
KMT-2017-BLG-1038L b,13.4,640.0,,912.5307146386988,5412.3924897449615,0.37,,0.014262971257932,0.0,-3.3709117781417086e-16,3.5642682111828914,-0.02255228440067043,78.8,67.43
KOI-55 b,0.759,0.44,0.240104,912.5307146386988,27730.0,0.5,0.2,-0.106,0.0,-0.6676994458882705,0.7637814821179659,-0.18404602811606716,33.86,11.21
OGLE-2006-BLG-109L b,14.0,231.0,1788.5,82.0,5412.3924897449615,0.51,,0.014262971257932,-2.0814053140813136,-3.3709117781417086e-16,1.1785714285714286,-0.16012662131686226,71.5,57.5
OGLE-2012-BLG-0838L b,8.39,53.1,,912.5307146386988,5412.3924897449615,0.4,,0.014262971257932,0.0,-3.3709117781417086e-16,0.7543460132600106,-0.18459013681466113,78.21,49.09
KMT-2016-BLG-1820L b,12.9,1450.0,,912.5307146386988,5412.3924897449615,0.04,,0.014262971257932,0.0,-3.3709117781417086e-16,8.713418664743706,0.2743802363176202,79.06,74.75
HD 106515 A b,12.5,3025.09078,3586.86089,912.5307146386988,5362.0,0.93,0.91,0.016,0.0,0.00964397533537794,19.360580992,0.8883628295321483,78.37,85.72
Kepler-1410 b,1.78,3.82,60.866168,290.0,4092.0,0.63,0.6,0.01,-1.560133436114405,-0.023667996200211323,1.205655851533897,-0.15856476251025375,43.93,25.18
Kepler-1902 b,1.176,1.74,3.82222009,601.0,3729.0,0.52,0.51,0.06,-0.7807317339619598,0.25393176659636585,1.2581563237539917,-0.1555372538569704,43.94,14.57
Kepler-575 b,2.39,6.3,9.37891944,803.0,5710.0,0.97,0.95,0.0,-0.27449654478255814,-0.07918794875952677,1.1029218676143624,-0.16448905256232718,57.19,23.82
Kepler-812 b,3.55,12.3,10.11716531,1163.0,6761.0,1.45,1.71,0.02,0.6277047824678608,0.031851956359104115,0.975996826026582,-0.17180835171290276,70.14,34.19
Kepler-26 c,2.72,6.2,17.2559,385.0,3914.0,0.54,0.51,-0.13,-1.3220525303122113,-0.8009473320306274,0.8380190311418684,-0.17976502239241982,48.76,25.89
Kepler-1057 b,3.36,11.2,14.08827448,724.0,5987.0,1.07,1.1,0.01,-0.4724796138180667,-0.023667996200211323,0.9920634920634922,-0.17088184632353712,66.22,32.96
Kepler-1781 b,2.381,6.26,4.88752985,1003.0,5568.0,1.05,0.96,0.44,0.22672641480100791,2.3636899638503523,1.1042198307650817,-0.16441420381327268,80.47,23.3
HD 137388 b,9.32,63.566,330.0,912.5307146386988,5181.0,0.68,0.88,0.19,0.0,0.9756911498674666,0.7318011015122768,-0.1858902187475937,88.12,60.48
HATS-50 b,12.666,123.9537,3.8297015,912.5307146386988,5990.0,1.17,1.12,0.014262971257932,0.0,-3.3709117781417086e-16,0.7726459411997774,-0.18353484744583712,79.0,41.87
HD 30177 b,12.6,2670.7121,2514.53422,912.5307146386988,5580.0,0.98,1.02,0.37,0.0,1.9750502959351444,16.82232363315697,0.7419908867057723,97.46,84.81
OGLE-2017-BLG-1049L b,12.8,1760.0,,912.5307146386988,5412.3924897449615,0.55,,0.014262971257932,0.0,-3.3709117781417086e-16,10.742187499999998,0.3913718545739436,78.89,77.79
TYC 3318-01333-1 b,13.1,1086.9786,562.0,912.5307146386988,4776.0,1.19,5.9,-0.06,0.0,-0.4123076641154194,6.334005011362974,0.1371682242970215,75.03,72.76
Kepler-1893 b,1.706,3.55,4.17936993,1194.0,5633.0,0.97,1.16,0.16,0.7053943412033135,0.8091312921895204,1.2197485187786297,-0.1577520903527081,59.01,17.99
Kepler-1430 b,1.18,1.76,2.46050993,969.0,4796.0,0.77,0.72,-0.03,0.14151851167180168,-0.2457478064374731,1.2640045963803506,-0.1552000055383489,41.82,14.31
Kepler-1574 b,1.29,2.21,6.9424334,1003.0,5892.0,1.06,1.08,0.08,0.22672641480100791,0.3649716717149967,1.3280451895919716,-0.15150702065819818,49.1,15.81
Kepler-1611 b,0.81,0.457,5.1762429,1243.0,5605.0,0.94,0.93,0.01,0.8281939663012872,-0.023667996200211323,0.6965401615607376,-0.18792358714052276,40.76,11.74
HD 76700 b,9.6,66.7443,3.97097,912.5307146386988,5644.0,0.99,1.37,0.31,0.0,1.6419305805792517,0.7242220052083334,-0.18632727728581144,94.9,42.42
Kepler-1165 b,1.55,3.02,9.478522,946.0,6080.0,1.13,1.18,0.05,0.0838778713196916,0.19841181403705044,1.2570239334027054,-0.15560255463318137,50.49,17.5
Kepler-1944 b,2.76,8.05,9.84257984,801.0,5585.0,1.06,0.97,0.48,-0.2795087743783938,2.585769774087614,1.0567632850241548,-0.16715084782445933,82.88,27.7
Kepler-1948 b,1.033,1.09,15.57129955,399.0,3872.0,0.59,0.56,0.12,-1.2869669231413616,0.5870514819522584,1.0214705614995565,-0.16918604905885437,44.16,14.03
Kepler-235 b,2.23,5.6,3.340222,731.0,4255.0,0.58,0.55,-0.51,-0.4549368102326419,-2.9107055292846145,1.1261034808662953,-0.16315225440129213,25.32,22.8
KMT-2016-BLG-0212L b,12.2,5700.0,,912.5307146386988,5412.3924897449615,0.48,,0.014262971257932,0.0,-3.3709117781417086e-16,38.29615694705725,1.9803076756377014,79.01,95.57
Kepler-1045 b,2.69,7.7,26.41045478,512.0,5301.0,0.86,0.82,-0.03,-1.0037759509766466,-0.2457478064374731,1.0641091195533507,-0.16672724063270883,56.26,29.68
Kepler-1779 b,3.033,9.44,16.34359932,730.0,5730.0,1.01,1.06,0.16,-0.4574429250305597,0.8091312921895204,1.0261885714987649,-0.16891397881843825,73.25,30.06
Kepler-1822 b,2.648,7.5,22.13339996,507.0,5165.0,0.78,0.7,-0.32,-1.016306524966236,-1.855826430657621,1.0696096238625057,-0.16641004683064975,40.63,27.55
Kepler-1831 b,1.97,4.54,5.78387022,1051.0,6063.0,1.12,1.01,0.07,0.3470199251010638,0.3094517191556813,1.1698317400602951,-0.1606306069283351,56.82,20.0
GJ 163 d,5.92,29.4,603.95116,912.5307146386988,3500.0,0.4,0.41,0.1,0.0,0.47601157683362766,0.8388878743608473,-0.1797149194075785,82.43,60.33
11 Com b,12.2,4914.89849,323.21,912.5307146386988,4874.0,2.09,13.76,-0.26,0.0,-1.5227067153017284,33.021355079279765,1.6761293011632106,63.0,102.96
HD 4732 b,13.4,631.20722,371.74,912.5307146386988,4898.0,1.39,5.03,-0.01,0.0,-0.1347079013188422,3.515299732679884,-0.02537611599945043,76.86,68.79
Gl 378 b,3.66,13.02,3.822,830.0,3879.0,0.56,0.56,0.06,-0.20683144523877672,0.25393176659636585,0.9719609423989966,-0.17204108624060255,72.69,34.37
BD+48 740 b,13.5,540.311,733.0,912.5307146386988,4534.0,1.09,10.33,-0.13,0.0,-0.8009473320306274,2.964669410150892,-0.057128936416533604,71.06,65.64
Kepler-120 c,1.53,2.96,12.794585,455.0,4096.0,0.65,0.53,-0.12,-1.146624494457963,-0.745427379471312,1.264470929984194,-0.15517311379887969,35.86,17.41
Kepler-1968 b,1.5,2.86,7.2810998,744.0,5008.0,0.84,0.79,0.18,-0.4223573178597101,0.9201711973081512,1.271111111111111,-0.15479019903695462,56.03,17.0
Kepler-1469 b,2.8,8.25,21.8635301,551.0,5507.0,0.92,0.89,0.02,-0.9060374738578514,0.031851956359104115,1.052295918367347,-0.1674084643874909,60.77,28.25
Kepler-296 f,1.8,3.89,63.33627,274.0,3740.0,0.5,0.48,-0.08,-1.6002312728810903,-0.5233475692340503,1.2006172839506173,-0.1588553181245839,40.28,25.53
Kepler-800 b,2.85,8.5,14.13176026,675.0,5315.0,0.85,0.82,-0.09,-0.5952792389160404,-0.5788675217933658,1.046475838719606,-0.1677440869209886,55.84,27.9
Kepler-61 b,2.15,5.27,59.87756,273.0,4017.0,0.64,0.62,0.03,-1.602737387679008,0.08737190891841955,1.1400757166035695,-0.16234652708472674,48.97,28.73
Kepler-878 b,1.93,4.38,25.9422033,501.0,5044.0,0.81,0.77,-0.03,-1.0313432137537428,-0.2457478064374731,1.1758704931676018,-0.16028237430271663,46.74,21.67
Kepler-863 b,2.9,8.75,15.59461874,718.0,5678.0,0.96,0.95,-0.03,-0.4875163026055737,-0.2457478064374731,1.0404280618311534,-0.1680928399147933,60.94,28.43
Kepler-979 b,2.72,7.85,8.0880135,792.0,5310.0,0.87,0.83,-0.02,-0.3020638075596543,-0.19022785387815766,1.0610402249134945,-0.1669042124709664,60.15,26.18
Kepler-497 b,6.04,30.4,3.57320367,1210.0,5834.0,1.09,1.11,0.24,0.7454921779699988,1.253290912664044,0.833296785228718,-0.18003733690237433,90.98,40.31
Kepler-981 b,2.31,5.95,4.46975774,1103.0,5718.0,0.98,0.96,0.01,0.4773378945927909,-0.023667996200211323,1.1150465695920242,-0.1637898657054554,57.46,22.95
Kepler-1799 b,4.128,15.9,11.9296999,770.0,5831.0,1.02,0.92,0.0,-0.3571983331138465,-0.07918794875952677,0.933077564449252,-0.17428334727624104,72.12,38.07
Kepler-1257 b,1.52,2.92,2.66831376,1252.0,5502.0,0.9,0.87,-0.09,0.8507489994825477,-0.5788675217933658,1.2638504155124652,-0.1552088965805044,43.01,17.0
CHXR 73 b,12.3,3994.486,,912.5307146386988,3099.0,0.35,,0.014262971257932,0.0,-3.3709117781417086e-16,26.402842223544184,1.2944640685419848,79.04,94.57
HD 155193 b,14.0,238.37131,352.65,912.5307146386988,6239.0,1.22,1.76,0.05,0.0,0.19841181403705044,1.2161801530612244,-0.15795786484635901,80.67,63.44
HD 164922 b,13.3,116.0,1207.0,159.4,5390.0,0.93,0.95,0.18,-1.8874320287224737,0.9201711973081512,0.6557747752840748,-0.19027437665703678,83.96,56.29
Kepler-1021 b,2.33,6.04,13.47469571,634.0,5431.0,0.89,0.86,-0.05,-0.6980299456306714,-0.356787711556104,1.1125642395328703,-0.16393301252712375,52.12,23.2
Kepler-1006 b,1.54,2.99,19.76172042,791.0,5328.0,0.78,0.74,-0.4,-0.3045699223575721,-2.2999860511321444,1.260752234778209,-0.15538755723984238,24.95,17.805
Kepler-1778 b,3.017,9.36,10.08740044,942.0,6310.0,1.14,1.09,-0.06,0.07385341212802027,-0.4123076641154194,1.028312768359695,-0.16879148421780335,61.2,29.12
Kepler-1919 b,2.624,7.38,37.88660049,479.0,5513.0,0.87,0.82,-0.16,-1.086477739307935,-0.9675071897085737,1.0718368902439024,-0.16628160859080734,48.06,27.57
Kepler-920 c,3.8,13.8,100.8274113,364.0,5403.0,0.89,0.85,0.0,-1.3746809410684855,-0.07918794875952677,0.9556786703601108,-0.17298002483312006,65.19,44.69
Kepler-1508 b,1.33,2.33,20.7056504,967.0,6158.0,1.14,1.22,0.01,0.13650628207596602,-0.023667996200211323,1.317202781389564,-0.15213226236112243,45.77,15.67
Kepler-1754 b,2.44,6.53,8.19594955,672.0,4723.0,0.73,0.75,0.08,-0.6027975833097939,0.3649716717149967,1.096815372211771,-0.16484119163633545,61.74,25.11
Kepler-1753 b,2.227,5.59,16.00460052,583.0,5180.0,0.86,0.77,0.0,-0.8258418003244807,-0.07918794875952677,1.1271231602839704,-0.16309345324903496,53.35,23.7
Kepler-1140 b,2.77,8.1,24.0862707,500.0,4850.0,0.76,0.73,-0.08,-1.0338493285516608,-0.5233475692340503,1.0556634388562345,-0.16721427189761243,53.9,28.25
Kepler-1143 b,1.67,3.43,2.88890485,976.0,5053.0,0.81,0.77,-0.06,0.1590613152572265,-0.4123076641154194,1.2298755781849475,-0.1571681001772215,45.65,17.99
Kepler-1144 b,1.99,4.62,17.14647302,811.0,5753.0,0.98,0.96,-0.03,-0.2544476263992155,-0.2457478064374731,1.1666372061311585,-0.1608148239211485,51.11,20.94
Kepler-1808 b,3.025,9.4,23.3404007,601.0,5530.0,0.77,0.89,-0.34,-0.7807317339619598,-1.966866335776252,1.0272522368690664,-0.16885264115847806,44.19,30.46
HD 177565 b,4.0,15.1,44.505,912.5307146386988,5627.0,1.0,0.97,0.081,0.0,0.3705236669709283,0.94375,-0.17366790726941514,75.54,41.29
HATS-37 A b,6.793,31.46517,4.3315366,1085.0,5326.0,0.84,0.88,0.051,0.43222782823027,0.20396380929298197,0.6818782742143116,-0.18876908412250573,80.94,40.01
HD 107148 c,4.7,19.89606,18.3267,912.5307146386988,5752.92,1.11,1.17,0.296,0.0,1.56420264699621,0.9006817564508826,-0.17615149407374034,91.13,40.54
Kepler-1614 b,1.49,2.83,3.9466141,981.0,5121.0,0.79,0.76,-0.17,0.17159188924681565,-1.0230271422678892,1.2747173550740958,-0.15458224024454575,36.96,16.26
Kepler-1462 b,3.82,14.0,65.6488341,390.0,5756.0,1.0,1.0,0.06,-1.309521956322622,0.25393176659636585,0.9594035251226666,-0.17276522619324144,67.98,42.12
Kepler-1467 b,3.3,10.9,47.0569043,411.0,5332.0,0.86,0.82,-0.07,-1.2568935455663475,-0.4678276166747349,1.0009182736455464,-0.17037122371903524,59.24,36.23
Kepler-994 b,1.6,3.19,1.15116651,957.0,3934.0,0.56,0.54,-0.13,0.11144513409678773,-0.8009473320306274,1.2460937499999998,-0.15623285800826225,40.72,17.07
HD 5891 b,12.6,2425.0429,177.11,912.5307146386988,4673.0,1.93,10.64,-0.37,0.0,-2.133426193454198,15.274898589065256,0.6527565900759238,56.81,80.64
HD 109749 b,11.1,85.8141,5.239891,912.5307146386988,5824.0,1.13,1.22,0.24,0.0,1.253290912664044,0.6964864864864865,-0.18792668238414417,90.68,47.16
HD 88133 b,13.8,324.1866,3.414884,912.5307146386988,5392.0,1.26,2.2,0.34,0.0,1.8084904382571982,1.7023030875866412,-0.1299249476439136,96.73,48.4
Kepler-1262 b,1.82,3.97,8.67900242,949.0,5771.0,0.99,0.98,-0.02,0.09139621571344508,-0.19022785387815766,1.1985267479772974,-0.15897587162594465,49.86,18.98
Kepler-1850 b,0.729,0.313,1.3858,1008.0,4239.0,0.61,0.6,-0.22,0.23925698879059706,-1.3006269050644663,0.5889647204487423,-0.19412706617747288,27.69,11.32
Kepler-1687 b,1.656,3.38,5.77954,598.0,4132.0,0.65,0.73,-0.14,-0.7882500783557134,-0.8564672845899429,1.2325258465775164,-0.15701526897108703,38.64,18.1
Kepler-1290 b,1.42,2.6,4.69500134,1098.0,5660.0,0.95,0.93,-0.02,0.4648073206032018,-0.19022785387815766,1.289426701051379,-0.15373400649831065,44.92,16.17
HD 159868 c,14.0,244.09344,351.0,912.5307146386988,5534.0,1.19,2.13,-0.08,0.0,-0.5233475692340503,1.245374693877551,-0.15627432332354138,73.37,63.24
HD 197037 b,13.9,251.0,1035.7,912.5307146386988,6150.0,1.11,1.1,-0.2,0.0,-1.1895869999458355,1.2991046012111174,-0.1531759176804351,66.93,66.61
HD 211970 b,3.66,13.0,25.201,912.5307146386988,4127.0,0.61,0.57,0.014262971257932,0.0,-3.3709117781417086e-16,0.9704679148377078,-0.17212718363497348,71.06,34.9
HD 285507 b,13.8,311.4734,6.0881,912.5307146386988,4503.0,0.82,0.69,0.13,0.0,0.642571434511574,1.6355461037597143,-0.13377457675497825,85.06,51.09
KMT-2016-BLG-1397L b,12.7,2200.0,,912.5307146386988,5412.3924897449615,0.45,,0.014262971257932,0.0,-3.3709117781417086e-16,13.64002728005456,0.5584795897799131,78.41,79.46
Kepler-1640 b,4.82,20.7,7.5844126,1228.0,6324.0,1.27,1.43,0.1,0.7906022443325197,0.47601157683362766,0.8909970558358153,-0.17670997504880007,81.37,39.01
Kepler-83 d,1.94,24.6,5.169796,569.0,4648.0,0.58,0.59,-0.2,-0.8609274074953304,-1.1895869999458355,6.536295036667021,0.1488335441728778,43.15,47.06
Kepler-477 b,2.07,4.94,11.11990653,649.0,5240.0,0.87,0.79,-0.04,-0.660438223661904,-0.30126775899678854,1.1528857149525078,-0.16160782171294702,50.31,21.14
Kepler-1735 b,1.194,1.84,7.71792984,502.0,3975.0,0.54,0.51,-0.34,-1.028837098955825,-1.966866335776252,1.2906520317949324,-0.15366334619236732,21.65,14.77
Kepler-462 b,3.0,53.9,84.6866,611.0,7500.0,1.59,1.57,0.05,-0.7556705859827815,0.19841181403705044,5.988888888888889,0.11726665002550518,62.88,52.08
Kepler-1798 b,2.309,5.94,16.85589981,408.0,3967.0,0.59,0.59,0.06,-1.2644118899601011,0.25393176659636585,1.1141369536907286,-0.16384231990054893,55.06,23.99
Kepler-2001 b,1.04,1.12,1.090011,1402.0,5081.0,0.86,0.77,0.12,1.2266662191702222,0.5870514819522584,1.0355029585798816,-0.16837685245946202,49.0,13.05
Kepler-1669 b,2.78,8.15,9.51216,530.0,4303.0,0.67,0.71,-0.23,-0.9586658846141258,-1.3561468576237818,1.0545520418197818,-0.16727836206676344,46.97,28.64
Kepler-529 c,2.0,4.66,12.8345022,891.0,6087.0,1.07,1.14,-0.1,-0.05395844256578907,-0.6343874743526812,1.165,-0.1609092355620288,46.87,21.03
Kepler-1682 b,2.889,8.7,14.8334,694.0,5619.12,0.99,0.84,-0.048,-0.5476630577556016,-0.3456837210442409,1.042375437033874,-0.16798054196721082,59.22,28.64
Kepler-1155 b,2.03,4.78,33.469743,609.0,5842.0,1.03,1.03,0.04,-0.7606828155786172,0.142891861477735,1.159940789633333,-0.16120098156956286,53.27,22.51
Kepler-1813 b,1.413,2.58,2.81816006,1059.0,5167.0,0.81,0.79,-0.04,0.3670688434844064,-0.30126775899678854,1.2922167979168264,-0.1535731118997206,44.2,16.05
Kepler-1307 b,2.47,6.66,18.01621096,768.0,5884.0,1.06,1.08,0.06,-0.36221056270968216,0.25393176659636585,1.0916422167221227,-0.16513950843897357,60.64,24.97
Kepler-1319 b,1.34,2.36,2.88676264,557.0,3655.0,0.56,0.54,0.44,-0.8910007850703444,2.3636899638503523,1.314323902873691,-0.152298276670137,66.75,15.95
OGLE-2013-BLG-1721L b,14.1,200.0,,912.5307146386988,5412.3924897449615,0.46,,0.014262971257932,0.0,-3.3709117781417086e-16,1.005985614405714,-0.17007900886168636,78.56,46.11
GJ 1061 d,1.16,1.64,13.031,912.5307146386988,2953.0,0.12,0.16,-0.08,0.0,-0.5233475692340503,1.218787158145065,-0.1578075284757185,38.68,14.66
HD 43197 b,14.2,175.75911,308.92072,912.5307146386988,5508.0,0.96,1.0,0.4,0.0,2.1416101536130907,0.8716480361039477,-0.17782576167306507,99.47,58.2
HD 72892 b,12.8,1737.88573,39.44603,912.5307146386988,5688.0,1.01,1.22,0.25,0.0,1.3088108652233592,10.60721270751953,0.38358835597041413,91.87,60.13
HD 74156 b,13.5,532.36258,51.63564,912.5307146386988,6068.0,1.1,1.51,0.11,0.0,0.531531529392943,2.921056680384088,-0.059643921733404166,84.07,56.14
Kepler-749 b,3.1,9.8,17.31716585,454.0,5009.0,0.79,0.75,-0.11,-1.1491306092558808,-0.6899074269119966,1.019771071800208,-0.16928405236346034,55.14,31.6
Kepler-412 b,15.031,299.07803,1.7208604,1850.0,5750.0,1.17,1.29,0.27,2.34940564863741,1.41985077034199,1.323758499836594,-0.15175421825051583,93.97,40.91
Kepler-1734 b,3.089,9.74,6.7968502,985.0,6061.0,1.05,0.97,-0.1,0.18161634843848698,-0.6343874743526812,1.0207588178522962,-0.16922709269065192,59.3,29.87
Kepler-1203 b,1.06,1.2,0.58800076,1188.0,4105.0,0.64,0.61,0.01,0.6903576524158065,-0.023667996200211323,1.0679957280170878,-0.16650311425330108,42.87,13.1
Kepler-1828 b,2.116,5.13,10.2737999,799.0,5806.0,1.0,0.9,-0.04,-0.28452100397422947,-0.30126775899678854,1.145739902301664,-0.16201989438049325,51.2,21.04
Kepler-1214 b,2.36,6.17,18.82634264,591.0,5130.0,0.85,0.8,0.05,-0.8057928819411382,0.19841181403705044,1.1077994829072106,-0.16420777847312323,57.18,25.07
Kepler-1252 b,1.67,3.43,15.0540329,665.0,5949.0,1.06,1.09,0.03,-0.6203403868952186,0.08737190891841955,1.2298755781849475,-0.1571681001772215,48.96,18.3
Kepler-83 b,2.83,42.1,9.77,460.0,4082.0,0.66,0.61,-0.2,-1.134093920468374,-1.1895869999458355,5.25665197467817,0.07504124708564455,48.49,47.03
Kepler-612 b,2.84,8.45,3.72215641,1046.0,5693.0,0.98,0.96,0.04,0.3344893511114746,0.142891861477735,1.047659194604245,-0.16767584715038922,65.07,27.21
Kepler-1170 b,2.41,6.39,9.98969327,705.0,5069.0,0.8,0.76,-0.09,-0.5200957949785054,-0.5788675217933658,1.1001876689450938,-0.16464672371805136,51.66,24.01
Kepler-378 b,0.75,0.347,16.092361,503.0,4661.0,0.78,0.67,0.137,-1.0263309841579071,0.6814354013030948,0.6168888888888888,-0.19251678234547476,44.27,12.12
Kepler-1075 b,1.42,2.6,1.52372816,818.0,3959.0,0.56,0.54,-0.17,-0.23690482281379066,-1.0230271422678892,1.289426701051379,-0.15373400649831065,36.09,16.01
Kepler-1873 b,1.626,3.28,0.558842,1787.0,5151.0,0.9,0.79,0.21,2.191520416368587,1.0867310549860976,1.2406028119321784,-0.15654950016045624,60.98,17.1
Kepler-1337 b,2.41,6.39,24.4002549,437.0,4523.0,0.7,0.67,-0.09,-1.191734560820484,-0.5788675217933658,1.1001876689450938,-0.16464672371805136,48.93,25.39
